Company,Car,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,torque,seats,selling_price
Chevrolet,Chevrolet Beat Diesel,2011,70000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5,165000.0
Tata,Tata Zest Quadrajet,2018,110000.0,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,190Nm@ 1750-3000rpm,5,525000.0
Maruti,Maruti Wagon R,2003,65000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,145000.0
Tata,Tata Indica Vista,2013,100000.0,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.8,200Nm@ 1750-3000rpm,5,325000.0
Mahindra,Mahindra Bolero Power,2017,60000.0,Diesel,Individual,Manual,Second Owner,16.5,1493.0,70.0,195Nm@ 1400-2200rpm,7,660000.0
Ford,Ford Classic 1.4,2014,90000.0,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,160Nm@ 2000rpm,5,310000.0
Mahindra,Mahindra Bolero SLX,2008,200000.0,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,250000.0
Ford,Ford Classic 1.4,2014,100000.0,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,160Nm@ 2000rpm,5,330000.0
Ford,Ford Figo Diesel,2012,80000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,250000.0
Mahindra,Mahindra NuvoSport N8,2017,60000.0,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,240Nm@ 1600-2800rpm,7,650000.0
Maruti,Maruti Alto K10,2016,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5,305000.0
Maruti,Maruti Ciaz VDi,2015,50000.0,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,200Nm@ 1750rpm,5,600000.0
Maruti,Maruti Wagon R,2015,110000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,280000.0
Tata,Tata Indigo CR4,2011,50000.0,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5,153000.0
Mahindra,Mahindra TUV 300,2018,30000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,700000.0
Renault,Renault KWID RXL,2017,40000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,325000.0
Maruti,Maruti Alto K10,2016,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5,305000.0
Maruti,Maruti 800 AC,2006,70000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,155000.0
Maruti,Maruti Alto K10,2012,80000.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,235000.0
Tata,Tata Indica DLS,2005,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,,,,,,60000.0
Maruti,Maruti Swift VXI,2016,15000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,500000.0
Mahindra,Mahindra Bolero DI,2004,150000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,120000.0
Maruti,Maruti Estilo LXI,2009,63000.0,Petrol,Individual,Manual,Third Owner,,,,,,155000.0
Skoda,Skoda Rapid 1.5,2016,88000.0,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,250Nm@ 1500-2500rpm,5,675000.0
Toyota,Toyota Innova 2.5,2014,80000.0,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7,950000.0
Mahindra,Mahindra XUV500 W5,2018,59865.0,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.87,360Nm@ 1750-2800rpm,7,1051000.0
Volkswagen,Volkswagen Polo 2015-2019,2016,60000.0,Diesel,Dealer,Manual,First Owner,21.49,1498.0,108.5,250nm@ 1500-3000rpm,5,591000.0
Hyundai,Hyundai i20 Asta,2015,72000.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,585000.0
Honda,Honda City i-VTEC,2017,68140.0,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.6,145Nm@ 4600rpm,5,1025000.0
Maruti,Maruti Swift VDI,2014,53190.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,450000.0
Hyundai,Hyundai i20 2015-2017,2014,70100.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,484999.0
Honda,Honda Jazz 1.5,2018,47725.0,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5,650000.0
Maruti,Maruti Swift Dzire,2014,70195.0,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,434999.0
Ford,Ford Figo Diesel,2011,77395.0,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,195000.0
Mahindra,Mahindra Marazzo M2,2019,17000.0,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,8,1000000.0
Hyundai,Hyundai Elantra CRDi,2013,64000.0,Diesel,Dealer,Automatic,First Owner,14.62,1498.0,113.42,250nm@ 1500-2750rpm,5,650000.0
Chevrolet,Chevrolet Beat Diesel,2014,74321.0,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,142.5Nm@ 1750rpm,5,190000.0
Maruti,Maruti Swift Dzire,2013,80235.0,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,409999.0
Hyundai,Hyundai Creta 1.6,2016,77150.0,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1050000.0
Volkswagen,Volkswagen Vento 1.5,2015,69000.0,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,250Nm@ 1500-3000rpm,5,651000.0
Maruti,Maruti SX4 S,2015,57000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5,650000.0
Skoda,Skoda Rapid 1.5,2017,89000.0,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.6,250Nm@ 1500-2500rpm,5,750000.0
Volkswagen,Volkswagen Passat Highline,2012,61100.0,Diesel,Dealer,Automatic,First Owner,14.3,1968.0,140.0,"36.6@ 1,750-2,500(kgm@ rpm)",5,799000.0
Skoda,Skoda Octavia Ambiente,2010,116000.0,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,210 / 1900,5,355000.0
Hyundai,Hyundai Verna 1.6,2015,80000.0,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.32,259.8Nm@ 1900-2750rpm,5,600000.0
Maruti,Maruti Swift VDI,2018,26000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,685000.0
Maruti,Maruti Swift LDI,2018,100000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,509999.0
Maruti,Maruti Alto Green,2012,82300.0,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,62Nm@ 3000rpm,5,150000.0
Maruti,Maruti Swift Dzire,2017,82050.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,650000.0
Toyota,Toyota Etios VD,2012,74500.0,Diesel,Individual,Manual,First Owner,,,,,,400000.0
Mahindra,Mahindra XUV500 W8,2012,120000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,675000.0
Renault,Renault KWID AMT,2018,30000.0,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,91Nm@ 4250rpm,5,319000.0
Honda,Honda Amaze S,2019,6000.0,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,110Nm@ 4800rpm,5,640000.0
Hyundai,Hyundai i20 1.2,2017,30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,650000.0
Maruti,Maruti Ertiga VDI,2015,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,650000.0
Maruti,Maruti Alto Green,2010,70000.0,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,62Nm@ 3000rpm,5,155000.0
Maruti,Maruti Ertiga VDI,2015,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,650000.0
Maruti,Maruti Swift Ldi,2008,120000.0,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,175000.0
Hyundai,Hyundai Grand i10,2014,76000.0,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,159.8Nm@ 1500-2750rpm,5,375000.0
Hyundai,Hyundai Grand i10,2014,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5,430000.0
Tata,Tata Indica V2,2008,110000.0,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5,65000.0
Hyundai,Hyundai Accent GLS,2009,70000.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5,150000.0
Hyundai,Hyundai i20 Active,2019,13000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5,620000.0
Ford,Ford Classic 1.6,2013,60000.0,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.6,146Nm@ 3400rpm,5,250000.0
Maruti,Maruti Ritz VDi,2011,165000.0,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,113Nm@ 4500rpm,5,275000.0
Chevrolet,Chevrolet Tavera Neo,2013,120000.0,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171Nm@ 1800rpm,10,454000.0
Mahindra,Mahindra TUV 300,2017,30000.0,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,600000.0
Volkswagen,Volkswagen Vento Diesel,2011,100000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5,400000.0
Mahindra,Mahindra Renault Logan,2007,187000.0,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,"16@ 2,000(kgm@ rpm)",5,180000.0
Maruti,Maruti Vitara Brezza,2016,70000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,750000.0
Maruti,Maruti Swift VXI,2016,40000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,500000.0
Audi,Audi Q3 2,2017,22000.0,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,380Nm@ 1750-2500rpm,5,2825000.0
Honda,Honda Civic ZX,2020,5500.0,Diesel,Dealer,Manual,First Owner,26.8,1597.0,118.0,300Nm@ 2000rpm,5,2125000.0
BMW,BMW X1 sDrive20d,2018,18000.0,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,400nm@ 1750-2500rpm,5,3350000.0
Honda,Honda Jazz VX,2019,1500.0,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5,840000.0
Honda,Honda Mobilio RS,2015,46000.0,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.6,200Nm@ 1750rpm,7,1000000.0
Maruti,Maruti Baleno Alpha,2017,24400.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5,740000.0
Volkswagen,Volkswagen Vento 1.5,2018,29899.0,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,250Nm@ 1500-3000rpm,5,1290000.0
Toyota,Toyota Innova Crysta,2018,20000.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,8,1800000.0
Hyundai,Hyundai Grand i10,2020,2000.0,Petrol,Dealer,Manual,First Owner,20.7,1197.0,81.86,113.75Nm@ 4000rpm,5,775000.0
Renault,Renault Lodgy 85PS,2017,34000.0,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,200Nm@ 1900rpm,8,695000.0
Hyundai,Hyundai Elite i20,2018,31000.0,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,117nm@ 4000rpm,5,730000.0
Chevrolet,Chevrolet Trailblazer LTZ,2016,46000.0,Diesel,Dealer,Automatic,Second Owner,11.45,2776.0,197.2,500Nm@ 2000rpm,7,1295000.0
Isuzu,Isuzu MU 7,2016,121000.0,Diesel,Dealer,Automatic,First Owner,12.08,2999.0,161.0,333Nm@ 1600-3200rpm,7,1160000.0
Mercedes-Benz,Mercedes-Benz GLC 220d,2017,60000.0,Diesel,Dealer,Automatic,First Owner,0.0,1950.0,194.0,400nm@ 2800rpm,5,3300000.0
Hyundai,Hyundai Santro Asta,2018,7000.0,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.0,99Nm@ 4500rpm,5,540000.0
Maruti,Maruti Celerio ZXI,2016,10000.0,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,434999.0
Mercedes-Benz,Mercedes-Benz GL-Class 220d,2018,6000.0,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,170.0,400Nm@ 1400-2800rpm,5,4600000.0
Force,Force Gurkha Hard,2018,20000.0,Diesel,Dealer,Manual,First Owner,17.0,2596.0,80.8,230Nm@ 1800-2000rpm,5,910000.0
Hyundai,Hyundai Creta 1.6,2015,59235.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,850000.0
BMW,BMW X4 M,2019,21000.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5800000.0
Honda,Honda Amaze S,2014,48000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,520000.0
Mahindra,Mahindra Xylo D4,2018,114000.0,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,218Nm@ 1400-2600rpm,7,650000.0
Maruti,Maruti Swift Dzire,2011,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,430000.0
Hyundai,Hyundai i20 Magna,2013,144000.0,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,219.7Nm@ 1500-2750rpm,5,360000.0
Hyundai,Hyundai i20 Magna,2013,144000.0,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,219.7Nm@ 1500-2750rpm,5,350000.0
Maruti,Maruti Vitara Brezza,2016,190000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,791000.0
Toyota,Toyota Innova 2.5,2015,190000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7,950000.0
Maruti,Maruti Swift VDI,2019,20000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,690000.0
Hyundai,Hyundai Verna CRDi,2017,40000.0,Diesel,Individual,Manual,Second Owner,22.0,1582.0,126.2,259.87nm@ 1500-3000rpm,5,860000.0
Maruti,Maruti Swift Dzire,2012,100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,371000.0
Tata,Tata Indica V2,2008,60000.0,Diesel,Individual,Manual,Second Owner,16.8,1405.0,68.0,"13@ 2,500(kgm@ rpm)",5,45000.0
Ford,Ford Fiesta 1.4,2006,201000.0,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,55000.0
Volkswagen,Volkswagen Vento Diesel,2011,110000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5,240000.0
Maruti,Maruti Swift VDI,2014,77215.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,495000.0
Maruti,Maruti Swift 1.3,2005,50000.0,Petrol,Individual,Manual,First Owner,,,,,,170000.0
Honda,Honda Jazz 1.2,2015,48228.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5,671000.0
Maruti,Maruti Swift VDI,2017,58559.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,693000.0
Maruti,Maruti Swift VDI,2010,72179.0,Diesel,Dealer,Manual,First Owner,,,,,,352000.0
Honda,Honda City i,2016,50856.0,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5,802999.0
Honda,Honda City i,2017,18300.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,145Nm@ 4600rpm,5,890000.0
Maruti,Maruti Swift LDI,2015,59292.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,495000.0
Maruti,Maruti Celerio ZXI,2018,10000.0,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,545000.0
Maruti,Maruti Baleno Zeta,2018,21147.0,Petrol,Dealer,Automatic,First Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5,775000.0
Honda,Honda City i-DTEC,2017,69000.0,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,200Nm@ 1750rpm,5,925000.0
Mahindra,Mahindra Marazzo M8,2019,10000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,7,1450000.0
Maruti,Maruti Swift AMT,2018,16000.0,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,790000.0
Toyota,Toyota Innova Crysta,2017,36000.0,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,8,1789999.0
Maruti,Maruti Baleno Delta,2017,37000.0,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,113Nm@ 4200rpm,5,620000.0
Maruti,Maruti Celerio VDi,2016,61173.0,Diesel,Dealer,Manual,First Owner,27.62,793.0,47.0,125Nm@ 2000rpm,5,375000.0
Maruti,Maruti Swift VDI,2016,77321.0,Diesel,Dealer,Manual,First Owner,,,,,,595000.0
Audi,Audi A4 35,2016,30000.0,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,400Nm@ 1750-3000rpm,5,2450000.0
Mahindra,Mahindra XUV500 W8,2014,75000.0,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,850000.0
Maruti,Maruti Baleno Alpha,2017,51000.0,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,113Nm@ 4200rpm,5,750000.0
Maruti,Maruti Baleno Alpha,2018,17000.0,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,113Nm@ 4200rpm,5,775000.0
Maruti,Maruti Swift Vdi,2008,100000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,260000.0
Audi,Audi A6 2,2013,35000.0,Diesel,Individual,Automatic,Second Owner,17.68,1968.0,174.33,380Nm@ 1750-2500rpm,5,2000000.0
Hyundai,Hyundai EON Sportz,2017,10000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,300000.0
Mahindra,Mahindra XUV500 AT,2016,91567.0,Diesel,Individual,Automatic,Third Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,1300000.0
Maruti,Maruti Celerio VXI,2017,50000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,380000.0
Hyundai,Hyundai Grand i10,2017,60000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,480000.0
Maruti,Maruti Alto 800,2016,35000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,240000.0
Hyundai,Hyundai Verna 1.4,2014,33400.0,Petrol,Individual,Manual,First Owner,17.43,1396.0,105.5,135.3Nm@ 5000rpm,5,500000.0
Maruti,Maruti Swift LXI,2015,36000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,113Nm@ 4200rpm,5,420000.0
Ford,Ford Figo Diesel,2011,180000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,130000.0
Maruti,Maruti Alto K10,2012,80000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,110000.0
Maruti,Maruti Alto LX,2007,120000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,120000.0
Maruti,Maruti Swift Dzire,2017,80000.0,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,700000.0
Maruti,Maruti Swift Dzire,2018,120000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,550000.0
Tata,Tata Indigo CS,2014,110000.0,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,135Nm@ 2500rpm,5,190000.0
Toyota,Toyota Etios Liva,2018,70000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5,665000.0
Mahindra,Mahindra Xylo D4,2014,120000.0,Diesel,Individual,Manual,Second Owner,14.95,2489.0,93.7,218Nm@ 1400-2600rpm,7,445000.0
Hyundai,Hyundai i20 Magna,2012,92686.0,Diesel,Dealer,Manual,Second Owner,21.9,1396.0,88.76,219.6Nm@ 1500-2750rpm,5,340000.0
Hyundai,Hyundai Sonata 2.0L,2009,180000.0,Diesel,Individual,Manual,First Owner,13.6,1991.0,142.0,"33@ 2,000-2,680(kgm@ rpm)",5,330000.0
Tata,Tata Manza Club,2012,80000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,200Nm@ 1750-3000rpm,5,270000.0
Mahindra,Mahindra XUV500 AT,2015,70000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,1044999.0
Maruti,Maruti Swift Ldi,2009,117000.0,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,279000.0
Ford,Ford Aspire Trend,2018,15000.0,Petrol,Individual,Manual,First Owner,20.4,1194.0,94.93,120Nm@ 4250rpm,5,620000.0
Skoda,Skoda Octavia L,2007,100000.0,Diesel,Individual,Manual,Second Owner,16.6,1896.0,122.4,"21.4@ 1,900(kgm@ rpm)",5,250000.0
Hyundai,Hyundai Verna 1.6,2012,83000.0,Petrol,Individual,Automatic,First Owner,15.74,1591.0,121.3,154.9Nm@ 4200rpm,5,475000.0
Chevrolet,Chevrolet Cruze LTZ,2016,67600.0,Diesel,Individual,Automatic,First Owner,14.81,1998.0,163.7,360Nm@ 2000rpm,5,750000.0
Mitsubishi,Mitsubishi Pajero Sport,2015,160000.0,Diesel,Individual,Manual,Second Owner,13.5,2477.0,178.0,400Nm@ 2000-2500rpm,7,1250000.0
Hyundai,Hyundai EON Era,2014,80000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,250000.0
Honda,Honda Amaze VX,2013,100000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,445000.0
Volkswagen,Volkswagen Jetta 2,2010,100000.0,Diesel,Individual,Manual,First Owner,15.0,1896.0,105.0,"25.5@ 1,900(kgm@ rpm)",5,400000.0
Hyundai,Hyundai i20 1.4,2010,90000.0,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,350000.0
Skoda,Skoda Rapid Ultima,2012,140000.0,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,250Nm@ 1500-2500rpm,5,295000.0
Maruti,Maruti Swift Dzire,2018,25000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,600000.0
Toyota,Toyota Innova Crysta,2018,20000.0,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,8,1650000.0
Maruti,Maruti 800 AC,2012,30000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,100000.0
Ford,Ford Aspire Trend,2018,13000.0,Petrol,Individual,Manual,First Owner,20.4,1194.0,94.93,120Nm@ 4250rpm,5,690000.0
Hyundai,Hyundai i20 1.2,2018,42000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,710000.0
Hyundai,Hyundai EON 1,2018,10000.0,Petrol,Individual,Manual,Second Owner,20.3,998.0,68.05,94.14Nm@ 3500rpm,5,350000.0
Maruti,Maruti Alto K10,2012,13000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,220000.0
Renault,Renault Triber RXZ,2019,6500.0,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,96Nm@ 3500rpm,7,700000.0
Hyundai,Hyundai EON Magna,2013,49500.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,198000.0
Hyundai,Hyundai i20 1.4,2011,50000.0,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,350000.0
Tata,Tata Indigo CR4,2011,175000.0,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5,210000.0
Tata,Tata Indigo eCS,2011,175000.0,Diesel,Individual,Manual,Second Owner,23.03,1396.0,69.0,140Nm@ 1800-3000rpm,5,210000.0
Hyundai,Hyundai Accent Gvs,2003,120000.0,Petrol,Individual,Manual,Third Owner,,,,,,70000.0
Maruti,Maruti Ritz ZDi,2014,110000.0,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,375000.0
Maruti,Maruti Swift Dzire,2012,112048.0,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.8,114Nm@ 4000rpm,5,380000.0
Honda,Honda City 1.5,2010,98000.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5,360000.0
Mahindra,Mahindra XUV500 W6,2015,41000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,944999.0
Chevrolet,Chevrolet Tavera Neo,2016,120000.0,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171Nm@ 1800rpm,10,620000.0
Toyota,Toyota Platinum Etios,2018,116000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5,780000.0
Maruti,Maruti Swift LXI,2020,1000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,445000.0
Hyundai,Hyundai Xcent 1.2,2018,15000.0,Petrol,Individual,Automatic,First Owner,17.36,1197.0,81.86,113.75nm@ 4000rpm,5,575000.0
Maruti,Maruti S-Cross 2017-2020,2018,5000.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200Nm@ 1750rpm,5,975000.0
