name,Company,Car,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,seats,selling_price,max_torque,at_rpm
Chevrolet Optra Magnum 2.0 LT,Chevrolet,Chevrolet Optra Magnum,2011,119000,Diesel,Individual,Manual,Second Owner,16.52 kmpl,1991 ,123.7 ,5.0,300000,305Nm, 2000rpm
Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,Toyota Innova Crysta,2017,50000,Diesel,Individual,Automatic,First Owner,11.36 kmpl,2755 ,171.5 ,7.0,2175000,360Nm, 1200-3400rpm
Honda City i-DTEC VX,Honda,Honda City i-DTEC,2019,10500,Diesel,Individual,Manual,First Owner,25.6 kmpl,1498 ,97.9 ,5.0,1110000,200Nm, 1750rpm
Mitsubishi Lancer 2.0 LXd,Mitsubishi,Mitsubishi Lancer 2,2000,280000,Diesel,Individual,Manual,Second Owner,14.8 kmpl,1998 ,68 ,5.0,150000,12.5," 3,000(kgm@ rpm)"
Volkswagen Vento Diesel Highline,Volkswagen,Volkswagen Vento Diesel,2013,155000,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 ,103.6 ,5.0,325000,250Nm, 1500-2500rpm
Ford Fiesta 1.4 SXi TDCi ABS,Ford,Ford Fiesta 1.4,2010,163000,Diesel,Individual,Manual,First Owner,17.8 kmpl,1399 ,68 ,5.0,325000,16.3," 2,000(kgm@ rpm)"
Honda City 2017-2020 GXi,Honda,Honda City 2017-2020,2008,75000,Petrol,Individual,Manual,First Owner,17.7 kmpl,1497 ,78 ,5.0,280000,12.7," 2,700(kgm@ rpm)"
Maruti Estilo LXI,Maruti,Maruti Estilo LXI,2008,56000,Petrol,Individual,Manual,Third Owner,,,,,160000,,
Honda City i DTec E,Honda,Honda City i,2016,80000,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 ,98.6 ,5.0,765000,200Nm, 1750rpm
Honda City i DTEC V,Honda,Honda City i,2014,120000,Diesel,Individual,Manual,Second Owner,26.0 kmpl,1498 ,98.6 ,5.0,640000,200Nm, 1750rpm
Tata Indica V2 DLE BSIII,Tata,Tata Indica V2,2007,120000,Diesel,Individual,Manual,Third Owner,17.88 kmpl,1396 ,52.8 ,5.0,65000,85Nm, 2500rpm
Skoda Octavia Ambiente 1.9 TDI MT,Skoda,Skoda Octavia Ambiente,2007,175000,Diesel,Individual,Manual,Second Owner,18.7 kmpl,1896 ,66 ,5.0,195000,210 / 1900,
Maruti Alto 800 LXI,Maruti,Maruti Alto 800,2017,15000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 ,47.3 ,5.0,295000,69Nm, 3500rpm
Maruti Swift Dzire ZDI,Maruti,Maruti Swift Dzire,2012,100000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 ,74 ,5.0,625000,190Nm, 2000rpm
Maruti Wagon R LX Minor,Maruti,Maruti Wagon R,2009,80000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 ,67.1 ,5.0,160000,90Nm, 3500rpm
Maruti Celerio VXI,Maruti,Maruti Celerio VXI,2015,84000,Petrol,Individual,Manual,Second Owner,23.1 kmpl,998 ,67.04 ,5.0,330000,90Nm, 3500rpm
Ford Figo Petrol LXI,Ford,Ford Figo Petrol,2010,50000,Petrol,Individual,Manual,Second Owner,15.6 kmpl,1196 ,70 ,5.0,180000,102Nm, 4000rpm
Fiat Palio 1.2 ELX,Fiat,Fiat Palio 1.2,2003,50000,Petrol,Individual,Manual,Second Owner,,,,,70000,,
Maruti Omni 8 Seater BSIV,Maruti,Maruti Omni 8,2012,35000,Petrol,Individual,Manual,Second Owner,14.0 kmpl,796 ,35 ,5.0,150000,6.1kgm, 3000rpm
Hyundai i10 Era,Hyundai,Hyundai i10 Era,2011,30000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 ,68.05 ,5.0,300000,99.04Nm, 4500rpm
Hyundai i20 1.2 Asta Dual Tone,Hyundai,Hyundai i20 1.2,2018,2388,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 ,81.83 ,5.0,730000,114.7Nm, 4000rpm
Maruti Vitara Brezza LDi,Maruti,Maruti Vitara Brezza,2017,16200,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 ,88.5 ,5.0,650000,200Nm, 1750rpm
Maruti Alto 800 CNG LXI Optional,Maruti,Maruti Alto 800,2019,10000,CNG,Individual,Manual,Second Owner,33.44 km/kg,796 ,40.3 ,4.0,330000,60Nm, 3500rpm
Maruti Alto K10 VXI Airbag,Maruti,Maruti Alto K10,2019,15000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 ,67.1 ,5.0,366000,90Nm, 3500rpm
Hyundai Verna VTVT 1.6 SX Option,Hyundai,Hyundai Verna VTVT,2019,5000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1591 ,121.3 ,5.0,1149000,151Nm, 4850rpm
Datsun GO D,Datsun,Datsun GO D,2016,42000,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 ,67 ,5.0,150000,104Nm, 4000rpm
Hyundai Santro Xing GL Plus,Hyundai,Hyundai Santro Xing,2013,120000,Petrol,Individual,Manual,Second Owner,17.92 kmpl,1086 ,62.1 ,5.0,187000,96.1Nm, 3000rpm
Tata Safari DICOR 2.2 LX 4x2,Tata,Tata Safari DICOR,2011,60000,Diesel,Individual,Manual,Second Owner,13.93 kmpl,2179 ,138.03 ,7.0,425000,320Nm, 1700-2700rpm
Maruti 800 Std,Maruti,Maruti 800 Std,2012,76000,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 ,37 ,4.0,150000,59Nm, 2500rpm
Ford Aspire Trend Plus,Ford,Ford Aspire Trend,2018,15000,Petrol,Individual,Manual,First Owner,20.4 kmpl,1194 ,94.93 ,5.0,620000,120Nm, 4250rpm
Skoda Octavia L and K 1.9 TDI (MT),Skoda,Skoda Octavia L,2007,100000,Diesel,Individual,Manual,Second Owner,16.6 kmpl,1896 ,122.4 ,5.0,250000,21.4," 1,900(kgm@ rpm)"
Hyundai Verna 1.6 SX VTVT AT,Hyundai,Hyundai Verna 1.6,2012,83000,Petrol,Individual,Automatic,First Owner,15.74 kmpl,1591 ,121.3 ,5.0,475000,154.9Nm, 4200rpm
Chevrolet Cruze LTZ AT,Chevrolet,Chevrolet Cruze LTZ,2016,67600,Diesel,Individual,Automatic,First Owner,14.81 kmpl,1998 ,163.7 ,5.0,750000,360Nm, 2000rpm
Mitsubishi Pajero Sport Anniversary Edition,Mitsubishi,Mitsubishi Pajero Sport,2015,160000,Diesel,Individual,Manual,Second Owner,13.5 kmpl,2477 ,178 ,7.0,1250000,400Nm, 2000-2500rpm
Hyundai EON Era Plus,Hyundai,Hyundai EON Era,2014,80000,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 ,55.2 ,5.0,250000,74.5Nm, 4000rpm
Honda Amaze VX i-DTEC,Honda,Honda Amaze VX,2013,100000,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 ,98.6 ,5.0,445000,200Nm, 1750rpm
Volkswagen Jetta 2.0 TDI Comfortline,Volkswagen,Volkswagen Jetta 2,2010,100000,Diesel,Individual,Manual,First Owner,15.0 kmpl,1896 ,105 ,5.0,400000,25.5," 1,900(kgm@ rpm)"
Hyundai i20 1.4 CRDi Era,Hyundai,Hyundai i20 1.4,2010,90000,Diesel,Individual,Manual,Second Owner,23.0 kmpl,1396 ,90 ,5.0,350000,22.4 kgm ,t 1750-2750rpm
Skoda Rapid Ultima 1.6 TDI Elegance,Skoda,Skoda Rapid Ultima,2012,140000,Diesel,Individual,Manual,First Owner,20.5 kmpl,1598 ,103.5 ,5.0,295000,250Nm, 1500-2500rpm
Maruti Swift Dzire VXI 1.2,Maruti,Maruti Swift Dzire,2018,25000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 ,81.80 ,5.0,600000,113Nm, 4200rpm
Toyota Innova Crysta 2.4 GX MT 8S BSIV,Toyota,Toyota Innova Crysta,2018,20000,Diesel,Individual,Manual,First Owner,13.68 kmpl,2393 ,147.8 ,8.0,1650000,343Nm, 1400-2800rpm
Maruti 800 AC,Maruti,Maruti 800 AC,2012,30000,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 ,37 ,4.0,100000,59Nm, 2500rpm
Ford Aspire Trend Plus,Ford,Ford Aspire Trend,2018,13000,Petrol,Individual,Manual,First Owner,20.4 kmpl,1194 ,94.93 ,5.0,690000,120Nm, 4250rpm
Hyundai i20 1.2 Asta,Hyundai,Hyundai i20 1.2,2018,42000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 ,81.83 ,5.0,710000,114.7Nm, 4000rpm
Hyundai EON 1.0 Kappa Magna Plus Optional,Hyundai,Hyundai EON 1,2018,10000,Petrol,Individual,Manual,Second Owner,20.3 kmpl,998 ,68.05 ,5.0,350000,94.14Nm, 3500rpm
Maruti Alto K10 2010-2014 VXI,Maruti,Maruti Alto K10,2012,13000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 ,67.1 ,5.0,220000,90Nm, 3500rpm
Renault Triber RXZ BSIV,Renault,Renault Triber RXZ,2019,6500,Petrol,Individual,Manual,First Owner,20.0 kmpl,999 ,72 ,7.0,700000,96Nm, 3500rpm
Hyundai EON Magna Plus,Hyundai,Hyundai EON Magna,2013,49500,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 ,55.2 ,5.0,198000,74.5Nm, 4000rpm
Hyundai i20 1.4 CRDi Sportz,Hyundai,Hyundai i20 1.4,2011,50000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 ,90 ,5.0,350000,22.4 kgm ,t 1750-2750rpm
Maruti Baleno Alpha 1.2,Maruti,Maruti Baleno Alpha,2016,35000,Petrol,Individual,Manual,Second Owner,21.4 kmpl,1197 ,83.1 ,5.0,650000,115Nm, 4000rpm
Mahindra Verito 1.5 D4 BSIV,Mahindra,Mahindra Verito 1.5,2015,120000,Diesel,Individual,Manual,Second Owner,21.03 kmpl,1461 ,65 ,5.0,380000,160Nm, 2000rpm
Tata Zest Revotron 1.2 XT,Tata,Tata Zest Revotron,2014,50000,Petrol,Individual,Manual,Second Owner,17.57 kmpl,1193 ,88.7 ,5.0,360000,140Nm, 1500-4000rpm
Skoda Rapid 1.6 MPI Elegance,Skoda,Skoda Rapid 1.6,2012,116000,Petrol,Individual,Manual,First Owner,15.0 kmpl,1598 ,103.5 ,5.0,385000,153Nm, 3800rpm
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Hyundai Verna 1.6,2012,110000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 ,126.32 ,5.0,590000,259.8Nm, 1900-2750rpm
Mahindra XUV500 W4,Mahindra,Mahindra XUV500 W4,2013,70000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 ,140 ,7.0,750000,330Nm, 1600-2800rpm
Fiat Grande Punto 1.3 Emotion (Diesel),Fiat,Fiat Grande Punto,2011,100000,Diesel,Individual,Manual,Third Owner,20.3 kmpl,1248 ,75 ,5.0,254999,197Nm, 1750rpm
Hyundai Grand i10 SportZ Edition,Hyundai,Hyundai Grand i10,2015,20000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 ,81.86 ,5.0,499000,113.75Nm, 4000rpm
Maruti Swift Dzire AMT ZDI Plus,Maruti,Maruti Swift Dzire,2018,60000,Diesel,Individual,Automatic,First Owner,28.4 kmpl,1248 ,74.02 ,5.0,730000,190Nm, 2000rpm
Honda Jazz 1.5 V i DTEC,Honda,Honda Jazz 1.5,2016,30000,Diesel,Individual,Manual,Second Owner,27.3 kmpl,1498 ,98.6 ,5.0,650000,200Nm, 1750rpm
Renault Pulse RxL,Renault,Renault Pulse RxL,2012,75000,Diesel,Individual,Manual,First Owner,23.08 kmpl,1461 ,63.12 ,5.0,220000,160Nm, 2000rpm
Maruti Swift 1.3 ZXI,Maruti,Maruti Swift 1.3,2006,110000,Petrol,Individual,Manual,Third Owner,,,,,229999,,
Maruti Swift 1.3 VXi,Maruti,Maruti Swift 1.3,2006,90000,Petrol,Individual,Manual,Fourth & Above Owner,,,,,215000,,
Tata Indica V2 DLS TC,Tata,Tata Indica V2,2006,110000,Diesel,Individual,Manual,Third Owner,16.8 kmpl,1405 ,62 ,5.0,100000,12.5," 2,500(kgm@ rpm)"
Hyundai Accent GLS 1.6,Hyundai,Hyundai Accent GLS,2004,120000,Petrol,Individual,Manual,Fourth & Above Owner,14.4 kmpl,1599 ,94 ,5.0,110000,12.5kgm, 3500rpm
Tata Indica Vista Aqua 1.4 TDI,Tata,Tata Indica Vista,2009,48000,Diesel,Individual,Manual,Second Owner,17.0 kmpl,1405 ,71 ,5.0,152000,135 Nm ,t 2500  rpm 
Maruti Ignis Zeta AMT,Maruti,Maruti Ignis Zeta,2020,5000,Petrol,Individual,Automatic,First Owner,20.89 kmpl,1197 ,81.80 ,5.0,600000,113Nm, 4200rpm
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,Chevrolet,Chevrolet Tavera Neo,2016,120000,Diesel,Individual,Manual,First Owner,13.58 kmpl,2499 ,72.4 ,10.0,620000,171Nm, 1800rpm
Toyota Platinum Etios 1.4 GXD,Toyota,Toyota Platinum Etios,2018,116000,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 ,67.05 ,5.0,780000,170Nm, 1800-2400rpm
Maruti Swift LXI,Maruti,Maruti Swift LXI,2020,1000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 ,81.80 ,5.0,445000,113Nm, 4200rpm
Hyundai Xcent 1.2 VTVT S AT,Hyundai,Hyundai Xcent 1.2,2018,15000,Petrol,Individual,Automatic,First Owner,17.36 kmpl,1197 ,81.86 ,5.0,575000,113.75nm, 4000rpm
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,Maruti,Maruti S-Cross 2017-2020,2018,5000,Diesel,Individual,Manual,First Owner,25.1 kmpl,1248 ,88.5 ,5.0,975000,200Nm, 1750rpm
Tata Tiago 2019-2020 XZ Plus Dual Tone,Tata,Tata Tiago 2019-2020,2019,3500,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 ,83.83 ,5.0,450000,114Nm, 3500rpm
Ford Figo 1.5D Titanium MT,Ford,Ford Figo 1.5D,2015,80000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 ,99 ,5.0,480000,215Nm, 1750-3000rpm
Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,Maruti,Maruti Omni MPI,2008,48676,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 ,35 ,8.0,110000,6.1," 3,000(kgm@ rpm)"
Hyundai Santro Xing XL eRLX Euro II,Hyundai,Hyundai Santro Xing,2006,60000,Petrol,Individual,Manual,Third Owner,,,,,105000,,
BMW 6 Series GT 630d Luxury Line,BMW,BMW 6 Series,2018,30000,Diesel,Individual,Automatic,First Owner,17.09 kmpl,2993 ,261.4 ,4.0,5830000,620Nm, 2000-2500rpm
Hyundai i20 1.2 Magna Executive,Hyundai,Hyundai i20 1.2,2014,72000,Petrol,Dealer,Manual,First Owner,18.6 kmpl,1197 ,81.83 ,5.0,415000,114.7Nm, 4000rpm
Maruti Swift VXI BSIV,Maruti,Maruti Swift VXI,2015,51000,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 ,81.80 ,5.0,475000,113Nm, 4200rpm
Maruti Ignis Zeta,Maruti,Maruti Ignis Zeta,2017,29000,Petrol,Dealer,Manual,First Owner,20.89 kmpl,1197 ,81.80 ,5.0,525000,113Nm, 4200rpm
Maruti Wagon R VXI 1.2,Maruti,Maruti Wagon R,2015,28000,Petrol,Dealer,Manual,First Owner,20.52 kmpl,1197 ,81.80 ,5.0,365000,113Nm, 4200rpm
Maruti Swift VDI BSIV,Maruti,Maruti Swift VDI,2011,97000,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 ,74 ,5.0,375000,190Nm, 2000rpm
Maruti Swift Dzire VDI,Maruti,Maruti Swift Dzire,2018,59000,Diesel,Dealer,Manual,First Owner,28.4 kmpl,1248 ,74.02 ,5.0,765000,190Nm, 2000rpm
Maruti Swift Dzire VDI,Maruti,Maruti Swift Dzire,2019,27000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 ,74.02 ,5.0,770000,190Nm, 2000rpm
Renault KWID RXT,Renault,Renault KWID RXT,2018,30000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 ,53.3 ,5.0,350000,72Nm, 4386rpm
Mahindra Scorpio 1.99 S6 Plus,Mahindra,Mahindra Scorpio 1.99,2015,70000,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 ,120 ,7.0,875000,280Nm, 1800-2800rpm
Mahindra XUV500 W6 2WD,Mahindra,Mahindra XUV500 W6,2014,69000,Diesel,Dealer,Manual,First Owner,15.1 kmpl,2179 ,140 ,7.0,780000,330Nm, 1600-2800rpm
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Maruti,Maruti S-Cross 2017-2020,2018,15000,Diesel,Individual,Manual,First Owner,25.1 kmpl,1248 ,88.5 ,5.0,990000,200Nm, 1750rpm
Maruti Swift Dzire VDI,Maruti,Maruti Swift Dzire,2019,35700,Diesel,Dealer,Manual,First Owner,28.4 kmpl,1248 ,74.02 ,5.0,800000,190Nm, 2000rpm
Hyundai Verna 1.6 SX,Hyundai,Hyundai Verna 1.6,2012,120000,Diesel,Individual,Manual,Third Owner,22.32 kmpl,1582 ,126.32 ,5.0,350000,259.8Nm, 1900-2750rpm
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Volkswagen Polo Diesel,2013,120000,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 ,73.9 ,5.0,325000,180Nm, 2000rpm
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Volkswagen Polo Diesel,2013,80000,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 ,73.9 ,5.0,360000,180Nm, 2000rpm
Maruti Alto K10 2010-2014 VXI,Maruti,Maruti Alto K10,2010,120000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 ,67.1 ,5.0,148000,90Nm, 3500rpm
Maruti Baleno Delta 1.3,Maruti,Maruti Baleno Delta,2017,36000,Diesel,Individual,Manual,First Owner,27.39 kmpl,1248 ,74 ,5.0,670000,190Nm, 2000rpm
Toyota Etios Liva GD,Toyota,Toyota Etios Liva,2014,120000,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 ,67.04 ,5.0,430999,170Nm, 1800-2400rpm
Maruti Omni E MPI STD BS IV,Maruti,Maruti Omni E,2017,9000,Petrol,Individual,Manual,First Owner,16.8 kmpl,796 ,34.2 ,8.0,260000,59Nm, 2500rpm
Tata Nano Lx BSIV,Tata,Tata Nano Lx,2012,50000,Petrol,Individual,Manual,Second Owner,25.4 kmpl,624 ,37.48 ,4.0,70000,51Nm, 4000+/-500rpm
Renault KWID Climber 1.0 MT BSIV,Renault,Renault KWID Climber,2019,35000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 ,67 ,5.0,300000,91Nm, 4250rpm
Mahindra Xylo E4,Mahindra,Mahindra Xylo E4,2011,130000,Diesel,Individual,Manual,Second Owner,14.0 kmpl,2498 ,112 ,7.0,150000,260 Nm ,t 1800-2200 rpm
Ford Figo Diesel Titanium,Ford,Ford Figo Diesel,2010,70000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 ,68 ,5.0,260000,160Nm, 2000rpm
Maruti Swift Dzire VDi,Maruti,Maruti Swift Dzire,2012,90000,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 ,73.9 ,5.0,320000,190Nm, 2000rpm
Tata Nexon 1.2 Revotron XM,Tata,Tata Nexon 1.2,2018,35000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 ,108.5 ,5.0,700000,170Nm, 1750-4000rpm
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Volkswagen Polo Petrol,2012,80000,Petrol,Individual,Manual,First Owner,16.47 kmpl,1198 ,73.9 ,5.0,415000,110Nm, 3750rpm
Maruti Swift Vdi BSIII,Maruti,Maruti Swift Vdi,2008,120000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 ,75 ,5.0,260000,190Nm, 2000rpm
Tata Nano Cx,Tata,Tata Nano Cx,2011,80000,Petrol,Individual,Manual,First Owner,26.0 kmpl,624 ,35 ,4.0,70000,48Nm, 3000rpm
Toyota Etios Liva G,Toyota,Toyota Etios Liva,2015,30000,Petrol,Individual,Manual,First Owner,17.71 kmpl,1197 ,78.9 ,5.0,515000,104Nm, 3100rpm
Hyundai Verna 1.6 CRDi SX,Hyundai,Hyundai Verna 1.6,2016,60000,Diesel,Individual,Manual,First Owner,23.9 kmpl,1582 ,126.2 ,5.0,803999,259.9Nm, 1900-2750rpm
Skoda Octavia L and K 1.9 TDI (MT),Skoda,Skoda Octavia L,2007,200000,Diesel,Individual,Manual,Second Owner,16.6 kmpl,1896 ,122.4 ,5.0,275000,21.4," 1,900(kgm@ rpm)"
Ford EcoSport 1.5 TDCi Titanium BSIV,Ford,Ford EcoSport 1.5,2017,101000,Diesel,Individual,Manual,First Owner,22.77 kmpl,1498 ,98.59 ,5.0,934000,205Nm, 1750-3250rpm
Ford Fiesta 1.4 Duratorq ZXI,Ford,Ford Fiesta 1.4,2007,110000,Diesel,Individual,Manual,First Owner,17.8 kmpl,1399 ,68 ,5.0,210000,16.3," 2,000(kgm@ rpm)"
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Toyota Innova 2.5,2014,136000,Diesel,Individual,Manual,Third Owner,12.99 kmpl,2494 ,100.6 ,8.0,1050000,200Nm, 1400-3400rpm
Chevrolet Tavera B2 8 Seats BSIII,Chevrolet,Chevrolet Tavera B2,2011,250000,Diesel,Individual,Manual,Second Owner,14.8 kmpl,2499 ,80 ,7.0,650000,19," 1,800(kgm@ rpm)"
Chevrolet Cruze LTZ,Chevrolet,Chevrolet Cruze LTZ,2012,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3 kmpl,1998 ,163.7 ,5.0,550000,380Nm, 2000rpm
Chevrolet Tavera Neo LT-L - 9 seats BSII,Chevrolet,Chevrolet Tavera Neo,2010,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8 kmpl,2499 ,80 ,9.0,285000,19," 1,800(kgm@ rpm)"
Honda Jazz 1.2 VX i VTEC,Honda,Honda Jazz 1.2,2015,22700,Petrol,Individual,Manual,First Owner,18.7 kmpl,1199 ,88.7 ,5.0,700000,110Nm, 4800rpm
Hyundai Grand i10 Sportz,Hyundai,Hyundai Grand i10,2016,45000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 ,82 ,5.0,525000,114Nm, 4000rpm
Maruti Eeco 5 Seater AC BSIV,Maruti,Maruti Eeco 5,2011,36000,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 ,73 ,5.0,250000,101Nm, 3000rpm
Maruti Swift Dzire ZDI,Maruti,Maruti Swift Dzire,2015,57000,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 ,74 ,5.0,575000,190Nm, 2000rpm
Tata Tiago 1.05 Revotorq XZ,Tata,Tata Tiago 1.05,2018,33000,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 ,69 ,5.0,540000,140Nm, 1800-3000rpm
Maruti Ertiga VXI,Maruti,Maruti Ertiga VXI,2012,59000,Petrol,Individual,Manual,First Owner,16.02 kmpl,1373 ,93.7 ,7.0,560000,130Nm, 4000rpm
Volkswagen Vento Diesel Highline,Volkswagen,Volkswagen Vento Diesel,2012,200000,Diesel,Individual,Manual,First Owner,20.54 kmpl,1598 ,103.6 ,5.0,380000,250Nm, 1500-2500rpm
Ford Figo Petrol Titanium,Ford,Ford Figo Petrol,2011,80000,Petrol,Individual,Manual,Second Owner,15.6 kmpl,1196 ,70 ,5.0,240000,102Nm, 4000rpm
Chevrolet Spark 1.0 LT LPG,Chevrolet,Chevrolet Spark 1,2012,70000,LPG,Individual,Manual,First Owner,13.2 km/kg,995 ,60.2 ,5.0,300000,90.3Nm, 4200rpm
Datsun RediGO S,Datsun,Datsun RediGO S,2018,50000,Petrol,Individual,Manual,First Owner,22.7 kmpl,799 ,53.64 ,5.0,280000,72Nm, 4386rpm
Maruti Ritz VDi,Maruti,Maruti Ritz VDi,2011,118000,Diesel,Individual,Manual,Second Owner,21.1 kmpl,1248 ,73.9 ,5.0,350000,113Nm, 4500rpm
Tata Indica Vista TDI LS,Tata,Tata Indica Vista,2014,250000,Diesel,Individual,Manual,Second Owner,19.1 kmpl,1405 ,70 ,5.0,110000,135.4Nm, 2500rpm
Tata Nexon 1.5 Revotorq XZ Plus,Tata,Tata Nexon 1.5,2018,20000,Diesel,Individual,Manual,First Owner,21.5 kmpl,1497 ,108.5 ,5.0,980000,260Nm, 1500-2750rpm
Tata Nexon 1.5 Revotorq XZ Plus,Tata,Tata Nexon 1.5,2018,21871,Diesel,Individual,Manual,First Owner,21.5 kmpl,1497 ,108.5 ,5.0,969999,260Nm, 1500-2750rpm
Mahindra KUV 100 mFALCON D75 K8,Mahindra,Mahindra KUV 100,2016,120000,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 ,77 ,6.0,357000,190Nm, 1750-2250rpm
Tata Indica Vista TDI LX,Tata,Tata Indica Vista,2014,100000,Diesel,Individual,Manual,First Owner,19.1 kmpl,1405 ,70 ,5.0,280000,135.4Nm, 2500rpm
Mahindra Bolero 2011-2019 ZLX,Mahindra,Mahindra Bolero 2011-2019,2012,50000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 ,62.1 ,7.0,430000,195Nm, 1400-2200rpm
Maruti Swift VDI BSIV,Maruti,Maruti Swift VDI,2014,50000,Diesel,Individual,Manual,First Owner,,,,,217000,,
Maruti Alto 800 LXI Airbag,Maruti,Maruti Alto 800,2015,70000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 ,47.3 ,5.0,250000,69Nm, 3500rpm
Chevrolet Enjoy 1.3 TCDi LS 8,Chevrolet,Chevrolet Enjoy 1.3,2016,80000,Diesel,Individual,Manual,First Owner,18.2 kmpl,1248 ,73.74 ,8.0,525000,172.5Nm, 1750rpm
Tata Tiago 1.2 Revotron XZ,Tata,Tata Tiago 1.2,2018,25000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 ,84 ,5.0,500000,114Nm, 3500rpm
Mahindra Scorpio S5 BSIV,Mahindra,Mahindra Scorpio S5,2019,60000,Diesel,Individual,Manual,First Owner,16.36 kmpl,2179 ,120 ,7.0,1000000,280Nm, 1800-2800rpm
Maruti Alto 800 LXI Optional,Maruti,Maruti Alto 800,2017,25000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 ,47.3 ,5.0,316000,69Nm, 3500rpm
Maruti Alto 800 VXI Optional,Maruti,Maruti Alto 800,2018,50000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 ,47.3 ,5.0,350000,69Nm, 3500rpm
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Tata,Tata Nexon 1.5,2018,14000,Diesel,Individual,Manual,First Owner,21.5 kmpl,1497 ,108.5 ,5.0,950000,260Nm, 1500-2750rpm
Maruti 800 AC,Maruti,Maruti 800 AC,2005,55425,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 ,37 ,4.0,45000,59Nm, 2500rpm
Mahindra Bolero 2011-2019 SLX,Mahindra,Mahindra Bolero 2011-2019,2013,76000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 ,62.1 ,7.0,475000,195Nm, 1400-2200rpm
Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Toyota Fortuner 2.8,2020,3000,Diesel,Individual,Automatic,First Owner,15.04 kmpl,2755 ,174.5 ,7.0,3200000,450Nm, 1600-2400rpm
