Company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,seats,selling_price
Ford,2019,10000.0,Petrol,Individual,Manual,Second Owner,6.0,1497.0,121.31,5,885000.0
Mahindra,2020,60000.0,Diesel,Individual,Manual,First Owner,3.4755134281200633,1198.0,77.0,6,550000.0
Maruti,2018,30000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,800000.0
Hyundai,2013,65000.0,Petrol,Individual,Manual,First Owner,5.691964285714286,1086.0,62.1,5,180000.0
Hyundai,2012,50000.0,Diesel,Individual,Manual,Second Owner,4.018264840182649,1396.0,88.76,5,380000.0
Tata,2019,2560.0,Petrol,Individual,Automatic,First Owner,4.25,1199.0,83.81,5,520000.0
Maruti,2004,60000.0,Petrol,Individual,Manual,First Owner,5.177664974619289,796.0,46.3,5,90000.0
Maruti,2016,80000.0,Petrol,Individual,Manual,Second Owner,4.973183812774256,998.0,67.04,5,330000.0
Maruti,1999,50000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,40000.0
Chevrolet,2015,120000.0,Diesel,Individual,Manual,First Owner,4.835164835164835,1248.0,73.8,8,370000.0
Honda,2009,120000.0,Petrol,Individual,Manual,Second Owner,6.071428571428571,1497.0,116.3,5,290000.0
Hyundai,2013,47000.0,Petrol,Individual,Manual,Second Owner,4.834123222748815,814.0,55.2,5,215000.0
Tata,2017,45000.0,Diesel,Individual,Manual,First Owner,5.0,2179.0,153.86,7,1282000.0
Toyota,2012,90000.0,Diesel,Individual,Manual,First Owner,6.875,2494.0,102.0,8,610000.0
Hyundai,2013,110000.0,Diesel,Individual,Manual,Second Owner,4.1372825575928545,1396.0,88.76,5,380000.0
Mahindra,2017,95000.0,Diesel,Individual,Manual,First Owner,5.7142857142857135,1997.0,120.0,7,1250000.0
Hyundai,2012,103655.0,Diesel,Individual,Manual,Second Owner,3.942652329749104,1582.0,126.3,5,400000.0
Hyundai,2018,25000.0,Petrol,Individual,Automatic,Second Owner,5.862068965517242,1197.0,81.86,5,700000.0
Renault,2014,80000.0,Diesel,Individual,Manual,First Owner,4.629142556549184,1461.0,108.45,5,650000.0
Tata,2014,50000.0,Petrol,Individual,Manual,Second Owner,4.015748031496063,624.0,37.5,4,95000.0
Mahindra,2015,56975.0,Diesel,Individual,Manual,First Owner,5.5,2179.0,140.0,7,1147000.0
Hyundai,2010,110000.0,Petrol,Individual,Manual,First Owner,5.691964285714286,1086.0,62.0,5,150000.0
Maruti,2008,80000.0,Petrol,Individual,Manual,Third Owner,5.177664974619289,796.0,46.3,5,120000.0
Ford,2010,187000.0,Diesel,Dealers,Manual,Second Owner,4.943820224719101,1399.0,68.0,5,180000.0
Ford,2013,69000.0,Diesel,Dealers,Manual,First Owner,4.731182795698924,1388.0,67.0,5,325000.0
Ford,2015,206000.0,Diesel,Dealers,Manual,First Owner,3.864734299516908,1498.0,98.59,5,550000.0
Ford,2018,27000.0,Diesel,Dealers,Manual,First Owner,3.864734299516908,1498.0,98.59,5,950000.0
Ford,2014,132000.0,Diesel,Dealers,Manual,Second Owner,3.876651982378855,1498.0,89.84,5,500000.0
Ford,2017,75000.0,Diesel,Dealers,Manual,First Owner,3.3716475095785436,1498.0,99.23,5,725000.0
Ford,2015,18000.0,Petrol,Dealers,Manual,Second Owner,5.513513513513514,1194.0,94.93,5,500000.0
Mahindra,2011,218000.0,Diesel,Individual,Manual,First Owner,4.19047619047619,1461.0,64.1,5,180000.0
Hyundai,2016,10000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.73,5,650000.0
Maruti,2010,80000.0,Diesel,Individual,Manual,First Owner,4.943820224719101,1248.0,75.0,5,285000.0
Mahindra,2011,215000.0,Diesel,Individual,Manual,First Owner,4.19047619047619,1461.0,64.1,5,210000.0
Ford,2012,137000.0,Diesel,Individual,Manual,First Owner,4.943820224719101,1399.0,67.0,5,200000.0
Volkswagen,2011,65000.0,Diesel,Individual,Manual,Second Owner,4.284323271665044,1598.0,103.6,5,295000.0
Honda,2007,120000.0,Petrol,Individual,Manual,Third Owner,5.762711864406779,1497.0,78.0,5,160000.0
Maruti,2017,10000.0,Petrol,Individual,Automatic,First Owner,4.415584415584416,998.0,67.04,5,450000.0
others,2016,20000.0,Petrol,Individual,Manual,First Owner,4.946653734238603,1198.0,67.0,7,385000.0
Ford,2011,93500.0,Diesel,Individual,Manual,Second Owner,4.731182795698924,1388.0,67.0,5,350000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2711000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2711000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
Maruti,2019,70000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,558000.0
Hyundai,2010,56000.0,Petrol,Individual,Manual,Third Owner,5.691964285714286,1086.0,62.1,5,165000.0
Hyundai,2012,80000.0,Diesel,Individual,Manual,Second Owner,4.018264840182649,1396.0,88.76,5,300000.0
Hyundai,2019,5000.0,Petrol,Individual,Manual,First Owner,5.024630541871921,1086.0,68.0,5,500000.0
Mahindra,2012,100000.0,Diesel,Individual,Manual,First Owner,5.827814569536424,2179.0,140.0,7,900000.0
BMW,2008,60000.0,Diesel,Individual,Automatic,Third Owner,8.0,2993.0,235.0,5,830000.0
BMW,2008,70000.0,Diesel,Individual,Automatic,Third Owner,4.808743169398907,1995.0,187.74,5,890000.0
Skoda,2014,65000.0,Diesel,Individual,Manual,Second Owner,4.162724692526017,1498.0,103.52,5,640000.0
Mahindra,2015,70000.0,Diesel,Individual,Manual,Third Owner,5.7142857142857135,2179.0,120.0,7,900000.0
Chevrolet,2013,60000.0,Diesel,Individual,Manual,First Owner,4.835164835164835,1248.0,73.8,7,450000.0
Maruti,2018,82000.0,Diesel,Individual,Manual,First Owner,3.132787468850125,1248.0,88.5,5,825000.0
Tata,2013,80000.0,Diesel,Individual,Manual,Second Owner,6.423357664233578,2179.0,138.1,7,500000.0
Mahindra,2017,5000.0,Petrol,Individual,Manual,Second Owner,5.619834710743802,1198.0,82.0,6,325000.0
Renault,2014,133000.0,Diesel,Individual,Manual,First Owner,4.629142556549184,1461.0,108.45,5,450000.0
Honda,2017,25000.0,Petrol,Individual,Manual,Second Owner,5.828571428571428,1199.0,88.7,5,675000.0
Tata,2017,15000.0,Petrol,Individual,Manual,First Owner,5.805350028457598,1193.0,88.7,5,415000.0
Hyundai,2017,40000.0,Diesel,Individual,Manual,First Owner,4.11599625818522,1396.0,88.7,5,1100000.0
Volkswagen,2016,35000.0,Petrol,Individual,Manual,First Owner,6.0,1198.0,73.75,5,500000.0
Mahindra,2014,70000.0,Diesel,Individual,Manual,Second Owner,5.513784461152882,2523.0,62.1,7,509999.0
Mahindra,2007,152000.0,Diesel,Individual,Manual,others,8.38095238095238,2609.0,120.0,9,200000.0
Maruti,2007,100000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,60000.0
Hyundai,2013,80000.0,Diesel,Individual,Manual,Second Owner,3.942652329749104,1582.0,126.3,5,500000.0
Tata,2009,100000.0,Diesel,Individual,Manual,Second Owner,5.116279069767442,1396.0,53.5,5,45000.0
Renault,2017,50000.0,Petrol,Individual,Manual,First Owner,4.052443384982121,799.0,53.3,5,270000.0
Hyundai,2017,40000.0,Petrol,Individual,Manual,First Owner,5.933682373472949,1197.0,81.86,5,550000.0
Renault,2016,60000.0,Petrol,Individual,Manual,First Owner,4.432855280312907,999.0,67.0,5,235000.0
Hyundai,2018,40000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,600000.0
Honda,2015,60000.0,Diesel,Individual,Manual,First Owner,3.2234432234432235,1498.0,98.6,5,525000.0
Maruti,2012,90000.0,Diesel,Individual,Manual,First Owner,3.842794759825328,1248.0,74.0,5,325000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,420000.0
Maruti,2014,60000.0,Petrol,Individual,Manual,Second Owner,4.875717017208413,998.0,67.1,5,229999.0
Maruti,2013,80000.0,Diesel,Individual,Manual,others,3.7606837606837606,1248.0,74.0,5,375000.0
Mahindra,2012,120000.0,Diesel,Individual,Manual,First Owner,7.3029045643153525,2179.0,120.0,8,750000.0
Tata,2018,40000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,400000.0
Mahindra,2013,91000.0,Diesel,Individual,Manual,First Owner,5.827814569536424,2179.0,140.0,7,600000.0
Hyundai,2008,80000.0,Petrol,Individual,Manual,Third Owner,5.730337078651686,1086.0,63.0,5,110000.0
Maruti,2007,73257.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,45000.0
Tata,2020,15000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,83.83,5,500000.0
Hyundai,2007,110000.0,Diesel,Individual,Manual,Second Owner,4.861878453038674,1493.0,110.0,5,250000.0
Skoda,2018,40000.0,Diesel,Individual,Manual,First Owner,4.16469474680549,1498.0,108.6,5,950000.0
others,2013,212000.0,Diesel,Individual,Manual,First Owner,4.066543438077634,1461.0,84.8,5,375000.0
Maruti,2018,30000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,780000.0
Hyundai,2018,30000.0,Petrol,Individual,Manual,First Owner,5.024630541871921,1086.0,68.0,5,575000.0
Hyundai,2017,30000.0,Petrol,Individual,Manual,Second Owner,5.483870967741935,1197.0,81.83,5,563000.0
Tata,2017,15000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,450000.0
Toyota,2020,1000.0,Diesel,Individual,Automatic,First Owner,6.432748538011696,2393.0,147.51,7,2300000.0
Maruti,1999,26320.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,80000.0
Hyundai,2010,135000.0,Diesel,Individual,Manual,Second Owner,3.8260869565217392,1396.0,90.0,5,320000.0
Honda,2008,100000.0,Petrol,Individual,Manual,Third Owner,7.555555555555555,1799.0,130.0,5,375000.0
Maruti,2017,120000.0,Petrol,Individual,Manual,First Owner,6.636304489264802,1196.0,73.0,5,400000.0
Mahindra,2011,230000.0,Diesel,Individual,Manual,First Owner,6.285714285714286,2498.0,112.0,7,600000.0
Renault,2016,60000.0,Petrol,Individual,Manual,Second Owner,4.432855280312907,999.0,67.0,5,315000.0
BMW,2012,80000.0,Diesel,Individual,Automatic,Second Owner,5.4760423148724335,1995.0,181.0,5,1100000.0
Maruti,2010,190000.0,Diesel,Individual,Manual,Second Owner,4.559585492227979,1248.0,73.9,5,350000.0
Maruti,2016,120000.0,Petrol,Individual,Manual,First Owner,6.636304489264802,1196.0,73.0,5,375000.0
Toyota,2013,217000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,8,1050000.0
Maruti,2015,29000.0,Petrol,Individual,Manual,First Owner,4.415584415584416,998.0,67.04,5,350000.0
Hyundai,2011,120000.0,others,Individual,Manual,others,4.743303571428571,1086.0,62.1,5,170000.0
Maruti,2010,120000.0,Petrol,Individual,Manual,Third Owner,5.396825396825397,1061.0,67.0,5,120000.0
Mahindra,2015,90000.0,Diesel,Individual,Manual,First Owner,5.5,2179.0,140.0,7,819999.0
Hyundai,2018,30000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,700000.0
Maruti,2018,30000.0,Petrol,Individual,Automatic,Second Owner,4.415584415584416,998.0,67.04,5,451999.0
Hyundai,2016,56000.0,Petrol,Individual,Manual,Third Owner,5.396825396825397,1197.0,82.0,5,500000.0
Toyota,2015,90000.0,Diesel,Individual,Manual,First Owner,6.774441878367975,2494.0,100.6,8,1250000.0
Mahindra,2015,120000.0,Diesel,Individual,Manual,First Owner,4.7593293672255275,1493.0,100.0,7,500000.0
Maruti,2015,60000.0,Diesel,Individual,Manual,First Owner,3.492063492063492,1248.0,74.0,5,490000.0
Maruti,2008,147000.0,Diesel,Individual,Manual,Second Owner,4.559585492227979,1248.0,73.9,5,200000.0
Maruti,2012,35000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,998.0,67.1,5,240000.0
Hyundai,2018,19500.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,655000.0
Hyundai,2018,38426.0,Petrol,Individual,Manual,First Owner,5.933682373472949,1197.0,81.86,5,620000.0
Maruti,2015,35000.0,Petrol,Individual,Manual,Second Owner,5.000000000000001,1197.0,83.11,5,450000.0
Maruti,2014,35000.0,Petrol,Individual,Manual,Second Owner,4.973183812774256,998.0,67.04,5,310000.0
Maruti,2007,50000.0,Petrol,Individual,Manual,Third Owner,5.177664974619289,796.0,46.3,5,150000.0
Chevrolet,2012,120000.0,Diesel,Individual,Manual,First Owner,3.4591194968553456,936.0,57.6,5,180000.0
Tata,2011,120000.0,Diesel,Individual,Manual,First Owner,4.536082474226805,1405.0,70.0,5,150000.0
Ford,2011,112000.0,Diesel,Individual,Manual,Second Owner,4.4,1399.0,68.0,5,160000.0
Mahindra,2013,70000.0,Diesel,Individual,Manual,Third Owner,6.285714285714286,2523.0,75.0,8,600000.0
Skoda,2012,145000.0,Diesel,Individual,Manual,First Owner,4.2926829268292686,1598.0,103.5,5,380000.0
Tata,2007,135000.0,Diesel,Individual,Manual,First Owner,5.176470588235294,1405.0,70.0,5,120000.0
Toyota,2011,500000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.57,7,350000.0
Tata,2012,146000.0,Diesel,Individual,Manual,First Owner,4.487506374298827,1405.0,70.0,5,135000.0
Hyundai,2018,10000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,81.86,5,610000.0
Volkswagen,2020,50000.0,Diesel,Individual,Manual,First Owner,4.369414101290963,1498.0,88.5,5,260000.0
Hyundai,2017,25000.0,Petrol,Individual,Manual,First Owner,5.06454816285998,1197.0,81.86,5,500000.0
Renault,2016,20000.0,Petrol,Individual,Manual,First Owner,4.432855280312907,999.0,67.0,5,220000.0
Honda,2006,70000.0,Petrol,Individual,Manual,Second Owner,7.555555555555555,1799.0,130.0,5,121000.0
Tata,2017,50000.0,Diesel,Individual,Manual,First Owner,3.52,1396.0,69.01,5,350000.0
others,2018,25000.0,Diesel,Individual,Automatic,Second Owner,5.800922874093605,1968.0,181.0,5,2200000.0
Hyundai,2011,100000.0,Diesel,Individual,Manual,Second Owner,3.8260869565217392,1396.0,90.0,5,280000.0
Tata,2020,20000.0,Petrol,Individual,Manual,First Owner,6.0,1198.0,108.5,5,919999.0
Hyundai,2011,155000.0,Diesel,Individual,Manual,First Owner,3.8260869565217392,1396.0,90.0,5,320000.0
Ford,2012,70000.0,Diesel,Individual,Manual,others,4.4,1399.0,68.0,5,140000.0
Maruti,2012,25000.0,Diesel,Individual,Manual,Second Owner,4.093023255813954,1248.0,88.8,5,310000.0
Maruti,2006,120000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,65000.0
Chevrolet,2013,90000.0,Diesel,Individual,Manual,First Owner,4.835164835164835,1248.0,73.8,7,300000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2711000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
Mahindra,2011,110000.0,Diesel,Individual,Manual,Second Owner,5.827814569536424,2179.0,140.0,7,575000.0
Tata,2014,110000.0,Diesel,Individual,Manual,Second Owner,6.523350630096368,2179.0,138.03,5,440000.0
Maruti,2012,100000.0,Diesel,Individual,Manual,Second Owner,3.842794759825328,1248.0,74.0,5,380000.0
Tata,2010,116700.0,Petrol,Individual,Manual,others,6.8,1368.0,90.0,5,140000.0
Tata,2015,25000.0,Diesel,Individual,Manual,First Owner,3.8344226579520697,1248.0,74.0,5,475000.0
Mahindra,2011,200000.0,Diesel,Individual,Manual,Third Owner,6.76923076923077,2489.0,95.0,8,200000.0
Maruti,2010,176062.0,Diesel,Individual,Manual,First Owner,4.943820224719101,1248.0,75.0,5,400000.0
Toyota,2008,250000.0,Diesel,Individual,Manual,Third Owner,6.875,2494.0,102.0,8,425000.0
Honda,2015,82000.0,Diesel,Individual,Manual,First Owner,3.4108527131782944,1498.0,98.6,5,509999.0
Hyundai,2010,80000.0,Petrol,Individual,Manual,First Owner,5.1489146895507325,1086.0,68.05,5,275000.0
Chevrolet,2017,40000.0,Diesel,Individual,Manual,Second Owner,4.835164835164835,1248.0,73.74,7,650000.0
others,2019,14000.0,Diesel,Individual,Manual,First Owner,5.146198830409356,1956.0,170.0,5,1850000.0
Renault,2014,129000.0,Diesel,Individual,Manual,First Owner,4.462474645030427,1461.0,108.45,5,650000.0
others,2016,60000.0,Diesel,Individual,Manual,Second Owner,4.2926829268292686,1248.0,91.7,5,360000.0
Volkswagen,2018,82000.0,Diesel,Individual,Automatic,First Owner,4.049700874367234,1498.0,108.62,5,650000.0
others,2013,77500.0,Diesel,Individual,Automatic,Third Owner,6.929133858267717,2179.0,187.7,5,2000000.0
Chevrolet,2017,50000.0,Diesel,Individual,Manual,Second Owner,4.835164835164835,1248.0,73.74,7,675000.0
